-1.99  0.1  2
-1.99  0.11  2
-1.99  0.12  2
-1.99  0.13  2
-1.99  0.14  2
-1.99  0.15  2
-1.99  0.16  1
-1.99  0.17  1
-1.99  0.18  1
-1.99  0.19  1
-1.99  0.2  0
-1.99  0.21  0
-1.99  0.22  0
-1.99  0.23  0
-1.99  0.24  0
-1.99  0.25  0
-1.99  0.26  0
-1.99  0.27  0
-1.99  0.28  0
-1.99  0.29  0
-1.99  0.3  0
-1.99  0.31  0
-1.99  0.32  0
-1.99  0.33  0
-1.99  0.34  0
-1.99  0.35  0
-1.99  0.36  0
-1.99  0.37  0
-1.99  0.38  0
-1.99  0.39  0
-1.99  0.4  0
-1.99  0.41  0
-1.99  0.42  0
-1.99  0.43  0
-1.99  0.44  0
-1.99  0.45  0
-1.99  0.46  0
-1.99  0.47  0
-1.99  0.48  0
-1.99  0.49  0
-1.99  0.5  0
-1.99  0.51  0
-1.99  0.52  0
-1.99  0.53  0
-1.99  0.54  0
-1.99  0.55  0
-1.99  0.56  0
-1.99  0.57  0
-1.99  0.58  0
-1.99  0.59  0
-1.99  0.6  0
-1.99  0.61  0
-1.99  0.62  0
-1.99  0.63  0
-1.99  0.64  0
-1.99  0.65  0
-1.99  0.66  0
-1.99  0.67  0
-1.99  0.68  0
-1.99  0.69  0
-1.99  0.7  0
-1.99  0.71  0
-1.99  0.72  0
-1.99  0.73  0
-1.99  0.74  0
-1.99  0.75  0
-1.99  0.76  0
-1.99  0.77  0
-1.99  0.78  0
-1.99  0.79  0
-1.99  0.8  0
-1.99  0.81  0
-1.99  0.82  0
-1.99  0.83  0
-1.99  0.84  0
-1.99  0.85  0
-1.99  0.86  0
-1.99  0.87  0
-1.99  0.88  0
-1.99  0.89  0
-1.99  0.9  0
-1.99  0.91  0
-1.99  0.92  0
-1.99  0.93  0
-1.99  0.94  0
-1.99  0.95  0
-1.99  0.96  0
-1.99  0.97  0
-1.99  0.98  0
-1.99  0.99  0
-1.99  1  0
-1.99  1.01  0
-1.99  1.02  0
-1.99  1.03  0
-1.99  1.04  0
-1.99  1.05  0
-1.99  1.06  0
-1.99  1.07  0
-1.99  1.08  0
-1.99  1.09  0
-1.99  1.1  0
-1.99  1.11  0
-1.99  1.12  0
-1.99  1.13  0
-1.99  1.14  0
-1.99  1.15  0
-1.99  1.16  0
-1.99  1.17  0
-1.99  1.18  0
-1.99  1.19  0
-1.99  1.2  0
-1.99  1.21  0
-1.99  1.22  0
-1.99  1.23  0
-1.99  1.24  0
-1.98  -1.25  0
-1.98  -1.24  0
-1.98  -1.23  0
-1.98  -1.22  0
-1.98  -1.21  0
-1.98  -1.2  0
-1.98  -1.19  0
-1.98  -1.18  0
-1.98  -1.17  0
-1.98  -1.16  0
-1.98  -1.15  0
-1.98  -1.14  0
-1.98  -1.13  0
-1.98  -1.12  0
-1.98  -1.11  0
-1.98  -1.1  0
-1.98  -1.09  0
-1.98  -1.08  0
-1.98  -1.07  0
-1.98  -1.06  0
-1.98  -1.05  0
-1.98  -1.04  0
-1.98  -1.03  0
-1.98  -1.02  0
-1.98  -1.01  0
-1.98  -1  0
-1.98  -0.99  0
-1.98  -0.98  0
-1.98  -0.97  0
-1.98  -0.96  0
-1.98  -0.95  0
-1.98  -0.94  0
-1.98  -0.93  0
-1.98  -0.92  0
-1.98  -0.91  0
-1.98  -0.9  0
-1.98  -0.89  0
-1.98  -0.88  0
-1.98  -0.87  0
-1.98  -0.86  0
-1.98  -0.85  0
-1.98  -0.84  0
-1.98  -0.83  0
-1.98  -0.82  0
-1.98  -0.81  0
-1.98  -0.8  0
-1.98  -0.79  0
-1.98  -0.78  0
-1.98  -0.77  0
-1.98  -0.76  0
-1.98  -0.75  0
-1.98  -0.74  0
-1.98  -0.73  0
-1.98  -0.72  0
-1.98  -0.71  0
-1.98  -0.7  0
-1.98  -0.69  0
-1.98  -0.68  0
-1.98  -0.67  0
-1.98  -0.66  0
-1.98  -0.65  0
-1.98  -0.64  0
-1.98  -0.63  0
-1.98  -0.62  0
-1.98  -0.61  0
-1.98  -0.6  0
-1.98  -0.59  0
-1.98  -0.58  0
-1.98  -0.57  0
-1.98  -0.56  0
-1.98  -0.55  0
-1.98  -0.54  0
-1.98  -0.53  0
-1.98  -0.52  0
-1.98  -0.51  0
-1.98  -0.5  0
-1.98  -0.49  0
-1.98  -0.48  0
-1.98  -0.47  0
-1.98  -0.46  0
-1.98  -0.45  0
-1.98  -0.44  0
-1.98  -0.43  0
-1.98  -0.42  0
-1.98  -0.41  0
-1.98  -0.4  0
-1.98  -0.39  0
-1.98  -0.38  0
-1.98  -0.37  0
-1.98  -0.36  0
-1.98  -0.35  0
-1.98  -0.34  0
-1.98  -0.33  0
-1.98  -0.32  0
-1.98  -0.31  0
-1.98  -0.3  0
-1.98  -0.29  0
-1.98  -0.28  1
-1.98  -0.27  1
-1.98  -0.26  1
-1.98  -0.25  1
-1.98  -0.24  1
-1.98  -0.23  1
-1.98  -0.22  1
-1.98  -0.21  2
-1.98  -0.2  2
-1.98  -0.19  2
-1.98  -0.18  2
-1.98  -0.17  2
-1.98  -0.16  2
-1.98  -0.15  2
-1.98  -0.14  2
-1.98  -0.13  2
-1.98  -0.12  2
-1.98  -0.11  3
-1.98  -0.1  3
-1.98  -0.09  3
-1.98  -0.08  3
-1.98  -0.07  3
-1.98  -0.06  3
-1.98  -0.05  4
-1.98  -0.04  4
-1.98  -0.03  4
-1.98  -0.02  4
-1.98  -0.01  5
-1.98  0  100
-1.98  0.01  5
-1.98  0.02  4
-1.98  0.03  4
-1.98  0.04  4
-1.98  0.05  4
-1.98  0.06  3
-1.98  0.07  3
-1.98  0.08  3
-1.98  0.09  3
-1.98  0.1  3
-1.98  0.11  3
-1.98  0.12  2
-1.98  0.13  2
-1.98  0.14  2
-1.98  0.15  2
-1.98  0.16  2
-1.98  0.17  2
-1.98  0.18  2
-1.98  0.19  2
-1.98  0.2  2
-1.98  0.21  2
-1.98  0.22  1
-1.98  0.23  1
-1.98  0.24  1
-1.98  0.25  1
-1.98  0.26  1
-1.98  0.27  1
-1.98  0.28  1
-1.98  0.29  0
-1.98  0.3  0
-1.98  0.31  0
-1.98  0.32  0
-1.98  0.33  0
-1.98  0.34  0
-1.98  0.35  0
-1.98  0.36  0
-1.98  0.37  0
-1.98  0.38  0
-1.98  0.39  0
-1.98  0.4  0
-1.98  0.41  0
-1.98  0.42  0
-1.98  0.43  0
-1.98  0.44  0
-1.98  0.45  0
-1.98  0.46  0
-1.98  0.47  0
-1.98  0.48  0
-1.98  0.49  0
-1.98  0.5  0
-1.98  0.51  0
-1.98  0.52  0
-1.98  0.53  0
-1.98  0.54  0
-1.98  0.55  0
-1.98  0.56  0
-1.98  0.57  0
-1.98  0.58  0
-1.98  0.59  0
-1.98  0.6  0
-1.98  0.61  0
-1.98  0.62  0
-1.98  0.63  0
-1.98  0.64  0
-1.98  0.65  0
-1.98  0.66  0
-1.98  0.67  0
-1.98  0.68  0
-1.98  0.69  0
-1.98  0.7  0
-1.98  0.71  0
-1.98  0.72  0
-1.98  0.73  0
-1.98  0.74  0
-1.98  0.75  0
-1.98  0.76  0
-1.98  0.77  0
-1.98  0.78  0
-1.98  0.79  0
-1.98  0.8  0
-1.98  0.81  0
-1.98  0.82  0
-1.98  0.83  0
-1.98  0.84  0
-1.98  0.85  0
-1.98  0.86  0
-1.98  0.87  0
-1.98  0.88  0
-1.98  0.89  0
-1.98  0.9  0
-1.98  0.91  0
-1.98  0.92  0
-1.98  0.93  0
-1.98  0.94  0
-1.98  0.95  0
-1.98  0.96  0
-1.98  0.97  0
-1.98  0.98  0
-1.98  0.99  0
-1.98  1  0
-1.98  1.01  0
-1.98  1.02  0
-1.98  1.03  0
-1.98  1.04  0
-1.98  1.05  0
-1.98  1.06  0
-1.98  1.07  0
-1.98  1.08  0
-1.98  1.09  0
-1.98  1.1  0
-1.98  1.11  0
-1.98  1.12  0
-1.98  1.13  0
-1.98  1.14  0
-1.98  1.15  0
-1.98  1.16  0
-1.98  1.17  0
-1.98  1.18  0
-1.98  1.19  0
-1.98  1.2  0
-1.98  1.21  0
-1.98  1.22  0
-1.98  1.23  0
-1.98  1.24  0
-1.97  -1.25  0
-1.97  -1.24  0
-1.97  -1.23  0
-1.97  -1.22  0
-1.97  -1.21  0
-1.97  -1.2  0
-1.97  -1.19  0
-1.97  -1.18  0
-1.97  -1.17  0
-1.97  -1.16  0
-1.97  -1.15  0
-1.97  -1.14  0
-1.97  -1.13  0
-1.97  -1.12  0
-1.97  -1.11  0
-1.97  -1.1  0
-1.97  -1.09  0
-1.97  -1.08  0
-1.97  -1.07  0
-1.97  -1.06  0
-1.97  -1.05  0
-1.97  -1.04  0
-1.97  -1.03  0
-1.97  -1.02  0
-1.97  -1.01  0
-1.97  -1  0
-1.97  -0.99  0
-1.97  -0.98  0
-1.97  -0.97  0
-1.97  -0.96  0
-1.97  -0.95  0
-1.97  -0.94  0
-1.97  -0.93  0
-1.97  -0.92  0
-1.97  -0.91  0
-1.97  -0.9  0
-1.97  -0.89  0
-1.97  -0.88  0
-1.97  -0.87  0
-1.97  -0.86  0
-1.97  -0.85  0
-1.97  -0.84  0
-1.97  -0.83  0
-1.97  -0.82  0
-1.97  -0.81  0
-1.97  -0.8  0
-1.97  -0.79  0
-1.97  -0.78  0
-1.97  -0.77  0
-1.97  -0.76  0
-1.97  -0.75  0
-1.97  -0.74  0
-1.97  -0.73  0
-1.97  -0.72  0
-1.97  -0.71  0
-1.97  -0.7  0
-1.97  -0.69  0
-1.97  -0.68  0
-1.97  -0.67  0
-1.97  -0.66  0
-1.97  -0.65  0
-1.97  -0.64  0
-1.97  -0.63  0
-1.97  -0.62  0
-1.97  -0.61  0
-1.97  -0.6  0
-1.97  -0.59  0
-1.97  -0.58  0
-1.97  -0.57  0
-1.97  -0.56  0
-1.97  -0.55  0
-1.97  -0.54  0
-1.97  -0.53  0
-1.97  -0.52  0
-1.97  -0.51  0
-1.97  -0.5  0
-1.97  -0.49  0
-1.97  -0.48  0
-1.97  -0.47  0
-1.97  -0.46  0
-1.97  -0.45  0
-1.97  -0.44  0
-1.97  -0.43  0
-1.97  -0.42  0
-1.97  -0.41  0
-1.97  -0.4  0
-1.97  -0.39  0
-1.97  -0.38  0
-1.97  -0.37  0
-1.97  -0.36  0
-1.97  -0.35  0
-1.97  -0.34  1
-1.97  -0.33  1
-1.97  -0.32  1
-1.97  -0.31  1
-1.97  -0.3  1
-1.97  -0.29  1
-1.97  -0.28  1
-1.97  -0.27  1
-1.97  -0.26  2
-1.97  -0.25  2
-1.97  -0.24  2
-1.97  -0.23  2
-1.97  -0.22  2
-1.97  -0.21  2
-1.97  -0.2  2
-1.97  -0.19  2
-1.97  -0.18  2
-1.97  -0.17  2
-1.97  -0.16  2
-1.97  -0.15  2
-1.97  -0.14  2
-1.97  -0.13  3
-1.97  -0.12  3
-1.97  -0.11  3
-1.97  -0.1  3
-1.97  -0.09  3
-1.97  -0.08  3
-1.97  -0.07  3
-1.97  -0.06  4
-1.97  -0.05  4
-1.97  -0.04  4
-1.97  -0.03  4
-1.97  -0.02  4
-1.97  -0.01  6
-1.97  0  100
-1.97  0.01  6
-1.97  0.02  4
-1.97  0.03  4
-1.97  0.04  4
-1.97  0.05  4
-1.97  0.06  4
-1.97  0.07  3
-1.97  0.08  3
-1.97  0.09  3
-1.97  0.1  3
-1.97  0.11  3
-1.97  0.12  3
-1.97  0.13  3
-1.97  0.14  2
-1.97  0.15  2
-1.97  0.16  2
-1.97  0.17  2
-1.97  0.18  2
-1.97  0.19  2
-1.97  0.2  2
-1.97  0.21  2
-1.97  0.22  2
-1.97  0.23  2
-1.97  0.24  2
-1.97  0.25  2
-1.97  0.26  2
-1.97  0.27  1
-1.97  0.28  1
-1.97  0.29  1
-1.97  0.3  1
-1.97  0.31  1
-1.97  0.32  1
-1.97  0.33  1
-1.97  0.34  1
-1.97  0.35  0
-1.97  0.36  0
-1.97  0.37  0
-1.97  0.38  0
-1.97  0.39  0
-1.97  0.4  0
-1.97  0.41  0
-1.97  0.42  0
-1.97  0.43  0
-1.97  0.44  0
-1.97  0.45  0
-1.97  0.46  0
-1.97  0.47  0
-1.97  0.48  0
-1.97  0.49  0
-1.97  0.5  0
-1.97  0.51  0
-1.97  0.52  0
-1.97  0.53  0
-1.97  0.54  0
-1.97  0.55  0
-1.97  0.56  0
-1.97  0.57  0
-1.97  0.58  0
-1.97  0.59  0
-1.97  0.6  0
-1.97  0.61  0
-1.97  0.62  0
-1.97  0.63  0
-1.97  0.64  0
-1.97  0.65  0
-1.97  0.66  0
-1.97  0.67  0
-1.97  0.68  0
-1.97  0.69  0
-1.97  0.7  0
-1.97  0.71  0
-1.97  0.72  0
-1.97  0.73  0
-1.97  0.74  0
-1.97  0.75  0
-1.97  0.76  0
-1.97  0.77  0
-1.97  0.78  0
-1.97  0.79  0
-1.97  0.8  0
-1.97  0.81  0
-1.97  0.82  0
-1.97  0.83  0
-1.97  0.84  0
-1.97  0.85  0
-1.97  0.86  0
-1.97  0.87  0
-1.97  0.88  0
-1.97  0.89  0
-1.97  0.9  0
-1.97  0.91  0
-1.97  0.92  0
-1.97  0.93  0
-1.97  0.94  0
-1.97  0.95  0
-1.97  0.96  0
-1.97  0.97  0
-1.97  0.98  0
-1.97  0.99  0
-1.97  1  0
-1.97  1.01  0
-1.97  1.02  0
-1.97  1.03  0
-1.97  1.04  0
-1.97  1.05  0
-1.97  1.06  0
-1.97  1.07  0
-1.97  1.08  0
-1.97  1.09  0
-1.97  1.1  0
-1.97  1.11  0
-1.97  1.12  0
-1.97  1.13  0
-1.97  1.14  0
-1.97  1.15  0
-1.97  1.16  0
-1.97  1.17  0
-1.97  1.18  0
-1.97  1.19  0
-1.97  1.2  0
-1.97  1.21  0
-1.97  1.22  0
-1.97  1.23  0
-1.97  1.24  0
-1.96  -1.25  0
-1.96  -1.24  0
-1.96  -1.23  0
-1.96  -1.22  0
-1.96  -1.21  0
-1.96  -1.2  0
-1.96  -1.19  0
-1.96  -1.18  0
-1.96  -1.17  0
-1.96  -1.16  0
-1.96  -1.15  0
-1.96  -1.14  0
-1.96  -1.13  0
-1.96  -1.12  0
-1.96  -1.11  0
-1.96  -1.1  0
-1.96  -1.09  0
-1.96  -1.08  0
-1.96  -1.07  0
-1.96  -1.06  0
-1.96  -1.05  0
-1.96  -1.04  0
-1.96  -1.03  0
-1.96  -1.02  0
-1.96  -1.01  0
-1.96  -1  0
-1.96  -0.99  0
-1.96  -0.98  0
-1.96  -0.97  0
-1.96  -0.96  0
-1.96  -0.95  0
-1.96  -0.94  0
-1.96  -0.93  0
-1.96  -0.92  0
-1.96  -0.91  0
-1.96  -0.9  0
-1.96  -0.89  0
-1.96  -0.88  0
-1.96  -0.87  0
-1.96  -0.86  0
-1.96  -0.85  0
-1.96  -0.84  0
-1.96  -0.83  0
-1.96  -0.82  0
-1.96  -0.81  0
-1.96  -0.8  0
-1.96  -0.79  0
-1.96  -0.78  0
-1.96  -0.77  0
-1.96  -0.76  0
-1.96  -0.75  0
-1.96  -0.74  0
-1.96  -0.73  0
-1.96  -0.72  0
-1.96  -0.71  0
-1.96  -0.7  0
-1.96  -0.69  0
-1.96  -0.68  0
-1.96  -0.67  0
-1.96  -0.66  0
-1.96  -0.65  0
-1.96  -0.64  0
-1.96  -0.63  0
-1.96  -0.62  0
-1.96  -0.61  0
-1.96  -0.6  0
-1.96  -0.59  0
-1.96  -0.58  0
-1.96  -0.57  0
-1.96  -0.56  0
-1.96  -0.55  0
-1.96  -0.54  0
-1.96  -0.53  0
-1.96  -0.52  0
-1.96  -0.51  0
-1.96  -0.5  0
-1.96  -0.49  0
-1.96  -0.48  0
-1.96  -0.47  0
-1.96  -0.46  0
-1.96  -0.45  0
-1.96  -0.44  0
-1.96  -0.43  0
-1.96  -0.42  0
-1.96  -0.41  0
-1.96  -0.4  0
-1.96  -0.39  1
-1.96  -0.38  1
-1.96  -0.37  1
-1.96  -0.36  1
-1.96  -0.35  1
-1.96  -0.34  1
-1.96  -0.33  1
-1.96  -0.32  1
-1.96  -0.31  1
-1.96  -0.3  2
-1.96  -0.29  2
-1.96  -0.28  2
-1.96  -0.27  2
-1.96  -0.26  2
-1.96  -0.25  2
-1.96  -0.24  2
-1.96  -0.23  2
-1.96  -0.22  2
-1.96  -0.21  2
-1.96  -0.2  2
-1.96  -0.19  2
-1.96  -0.18  2
-1.96  -0.17  2
-1.96  -0.16  2
-1.96  -0.15  3
-1.96  -0.14  3
-1.96  -0.13  3
-1.96  -0.12  3
-1.96  -0.11  3
-1.96  -0.1  3
-1.96  -0.09  3
-1.96  -0.08  3
-1.96  -0.07  3
-1.96  -0.06  4
-1.96  -0.05  4
-1.96  -0.04  4
-1.96  -0.03  4
-1.96  -0.02  4
-1.96  -0.01  6
-1.96  0  100
-1.96  0.01  6
-1.96  0.02  4
-1.96  0.03  4
-1.96  0.04  4
-1.96  0.05  4
-1.96  0.06  4
-1.96  0.07  3
-1.96  0.08  3
-1.96  0.09  3
-1.96  0.1  3
-1.96  0.11  3
-1.96  0.12  3
-1.96  0.13  3
-1.96  0.14  3
-1.96  0.15  3
-1.96  0.16  2
-1.96  0.17  2
-1.96  0.18  2
-1.96  0.19  2
-1.96  0.2  2
-1.96  0.21  2
-1.96  0.22  2
-1.96  0.23  2
-1.96  0.24  2
-1.96  0.25  2
-1.96  0.26  2
-1.96  0.27  2
-1.96  0.28  2
-1.96  0.29  2
-1.96  0.3  2
-1.96  0.31  1
-1.96  0.32  1
-1.96  0.33  1
-1.96  0.34  1
-1.96  0.35  1
-1.96  0.36  1
-1.96  0.37  1
-1.96  0.38  1
-1.96  0.39  1
-1.96  0.4  0
-1.96  0.41  0
-1.96  0.42  0
-1.96  0.43  0
-1.96  0.44  0
-1.96  0.45  0
-1.96  0.46  0
-1.96  0.47  0
-1.96  0.48  0
-1.96  0.49  0
-1.96  0.5  0
-1.96  0.51  0
-1.96  0.52  0
-1.96  0.53  0
-1.96  0.54  0
-1.96  0.55  0
-1.96  0.56  0
-1.96  0.57  0
-1.96  0.58  0
-1.96  0.59  0
-1.96  0.6  0
-1.96  0.61  0
-1.96  0.62  0
-1.96  0.63  0
-1.96  0.64  0
-1.96  0.65  0
-1.96  0.66  0
-1.96  0.67  0
-1.96  0.68  0
-1.96  0.69  0
-1.96  0.7  0
-1.96  0.71  0
-1.96  0.72  0
-1.96  0.73  0
-1.96  0.74  0
-1.96  0.75  0
-1.96  0.76  0
-1.96  0.77  0
-1.96  0.78  0
-1.96  0.79  0
-1.96  0.8  0
-1.96  0.81  0
-1.96  0.82  0
-1.96  0.83  0
-1.96  0.84  0
-1.96  0.85  0
-1.96  0.86  0
-1.96  0.87  0
-1.96  0.88  0
-1.96  0.89  0
-1.96  0.9  0
-1.96  0.91  0
-1.96  0.92  0
-1.96  0.93  0
-1.96  0.94  0
-1.96  0.95  0
-1.96  0.96  0
-1.96  0.97  0
-1.96  0.98  0
-1.96  0.99  0
-1.96  1  0
-1.96  1.01  0
-1.96  1.02  0
-1.96  1.03  0
-1.96  1.04  0
-1.96  1.05  0
-1.96  1.06  0
-1.96  1.07  0
-1.96  1.08  0
-1.96  1.09  0
-1.96  1.1  0
-1.96  1.11  0
-1.96  1.12  0
-1.96  1.13  0
-1.96  1.14  0
-1.96  1.15  0
-1.96  1.16  0
-1.96  1.17  0
-1.96  1.18  0
-1.96  1.19  0
-1.96  1.2  0
-1.96  1.21  0
-1.96  1.22  0
-1.96  1.23  0
-1.96  1.24  0
-1.95  -1.25  0
-1.95  -1.24  0
-1.95  -1.23  0
-1.95  -1.22  0
-1.95  -1.21  0
-1.95  -1.2  0
-1.95  -1.19  0
-1.95  -1.18  0
-1.95  -1.17  0
-1.95  -1.16  0
-1.95  -1.15  0
-1.95  -1.14  0
